symbol,name,primary_group,secondary_groups,industry_source,concept_source,mapping_confidence,mapping_reason,excluded_noise_tags,evidence_ids,business_group_raw,market_theme_id,market_lane,business_industry_fallback,mapping_source_rank,mapping_source_detail,mapping_asof,mapping_attempts,mapping_status
002778,中晟高科,其他石化,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他石化,,technical-reversal-only,其他石化,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
002779,中坚科技,乡村振兴,乡村振兴,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
002785,万里石,锂矿,锂矿,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
002786,银宝山新,华为汽车,华为汽车,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
002805,丰元股份,其他化学原料,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他化学原料,,technical-reversal-only,其他化学原料,cninfo_industry,申银万国行业分类标准(旧)|2016-06-20,2016-06-20,cninfo:ok,resolved_theme_unmatched
002864,盘龙药业,中药,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,中药,,technical-reversal-only,中药,cninfo_industry,申银万国行业分类标准(旧)|2017-10-25,2017-10-25,cninfo:ok,resolved_theme_unmatched
002896,中大力德,金属制品,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,金属制品,,technical-reversal-only,金属制品,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
002910,庄园牧场,乳品,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,乳品,,technical-reversal-only,乳品,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
002919,名臣健康,洗护用品,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,洗护用品,,technical-reversal-only,洗护用品,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
002928,华夏航空,航空运输,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,航空运输,,technical-reversal-only,航空运输,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
002940,昂利康,化学制剂,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,化学制剂,,technical-reversal-only,化学制剂,cninfo_industry,申银万国行业分类标准(旧)|2018-09-26,2018-09-26,cninfo:ok,resolved_theme_unmatched
002970,锐明技术,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他计算机设备,TH-SOFTWARE,current-mainline-continuation,其他计算机设备,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
002973,侨银股份,固废治理,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,固废治理,,technical-reversal-only,固废治理,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
002976,瑞玛精密,华为汽车,华为汽车,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
002982,湘佳股份,鸡肉,鸡肉,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
002997,瑞鹄模具,华为汽车,华为汽车,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
003007,直真科技,软件/数字内容/计算机应用,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-SOFTWARE,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,垂直应用软件,TH-SOFTWARE,current-mainline-continuation,垂直应用软件,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
003015,日久光电,光学元件,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,光学元件,,technical-reversal-only,光学元件,cninfo_industry,申银万国行业分类标准(旧)|2020-09-23,2020-09-23,cninfo:ok,resolved_theme_unmatched
003017,大洋生物,无机盐,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,无机盐,,technical-reversal-only,无机盐,cninfo_industry,申银万国行业分类标准(旧)|2020-10-12,2020-10-12,cninfo:ok,resolved_theme_unmatched
003042,中农联合,农药,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,农药,,technical-reversal-only,农药,cninfo_industry,申银万国行业分类标准|2021-07-30,2021-07-30,cninfo:ok,resolved_theme_unmatched
300031,宝通科技,化工行业,股权激励,化工行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300040,九洲集团,发电设备,充电桩;风电;光伏;光伏概念;碳中和,发电设备,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300045,华力创通,电子信息,大飞机;国防军工;股权激励;军工航天;军民融合;卫星导航;业绩预降,电子信息,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300072,海新能科,化工行业,节能环保;空气治理,化工行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300085,银之杰,电子信息,股权激励;碳中和;业绩预降,电子信息,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300100,双林股份,汽车制造,华为汽车,汽车制造,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300120,经纬辉开,发电设备,本月解禁;风电;股权激励,发电设备,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300135,宝利国际,化工行业,油气改革,化工行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300145,南方泵业,机械行业,股权激励;海水淡化;节能环保;水利建设;污水处理,机械行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300154,瑞凌股份,电子器件,机器人概念;智能机器,电子器件,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300193,佳士科技,机械行业,机器人概念;智能机器,机械行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300218,安利股份,塑料制品,股权激励;皖江区域,塑料制品,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300224,正海磁材,电子器件,黄河三角;业绩预降,电子器件,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300233,金城医药,生物制药,创新药;黄河三角;石墨烯;重组概念,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300238,冠昊生物,医疗器械,创新药;免疫治疗,医疗器械,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300251,光线传媒,传媒娱乐,,传媒娱乐,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,TH-SOFTWARE,current-mainline-continuation,,frozen_theme,sina_industry_primary,2026-07-31,existing_snapshot,resolved
300264,佳创视讯,电子信息,华为海思;业绩预降,电子信息,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300269,联建光电,电子器件,绿色照明,电子器件,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300313,天山生物,农林牧渔,生物疫苗,农林牧渔,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300323,华灿光电,电子器件,绿色照明;武汉规划;业绩预降,电子器件,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300332,天壕能源,环保行业,海水淡化;节能环保,环保行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300334,津膜科技,机械行业,高校背景;海水淡化;节能环保;污水处理;盐湖提锂;重组概念,机械行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300345,华民股份,钢铁行业,长株潭;国防军工;军民融合;碳中和,钢铁行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300353,东土科技,电子信息,本月解禁;国防军工;股权激励;军工航天;军民融合;重组概念,电子信息,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300354,东华测试,仪器仪表,本月解禁;国防军工;军工航天;军民融合,仪器仪表,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300357,我武生物,生物制药,,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300368,汇金股份,机械行业,,机械行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300377,赢时胜,电子信息,,电子信息,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300381,溢多利,农林牧渔,,农林牧渔,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300412,迦南科技,医疗器械,,医疗器械,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300436,广生堂,生物制药,创新药;基因概念,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
300446,航天智造,化工行业,雄安新区,化工行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
